$ 2013 pst,,,,,,,,,,,
"# Blowout used as estimate for TDS, Breitenbush for SED, Blowout for all others",,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,Nox,RDOM,RPOM,ALG-BG,ALG-OTH,DO
287.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6155827
287.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6772796
287.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73567419
287.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76906712
288,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82824572
288.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88794111
288.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.91798439
288.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.97047287
288.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.00089254
288.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.03144565
288.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.06608022
288.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.10102763
288.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.12787992
288.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.08883969
288.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.98895216
288.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.86024993
288.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72993735
288.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62681058
288.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.59014307
288.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55759468
288.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52898413
288.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52898413
288.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53277998
288.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55759468
288.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.59014307
288.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62298716
288.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.68111774
288.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71037237
289,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76926378
289.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79890196
289.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.85451204
289.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88453012
289.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.91076148
289.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.9410333
289.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.97947045
289.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.97947045
289.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.01002849
289.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.97537541
289.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.8806217
289.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78695244
289.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60738756
289.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53826523
289.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.47353488
289.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.47353488
289.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42082341
289.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42851146
289.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4361995
289.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46820245
289.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50428328
289.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56535689
289.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62681058
289.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
290,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69279747
290.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72208055
290.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.75149091
290.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81457596
290.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.84842669
290.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88227152
290.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.90844965
290.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.94649434
290.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.94649434
290.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.91626647
290.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81861085
290.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69279747
290.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56535689
290.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.47213123
290.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43996815
290.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4361995
290.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41185476
290.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4157648
290.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41952445
290.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45534419
290.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49132177
290.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52351989
290.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58072907
290.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63843379
291,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66747367
291.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72993735
291.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79279469
291.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82249055
291.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88227152
291.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.90844965
291.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.9386582
291.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.00341059
291.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.00341059
291.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.00341059
291.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.87431797
291.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74361493
291.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61901079
291.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51744473
291.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48125986
291.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.47732164
291.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44901184
291.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42474281
291.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4606471
291.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46820245
291.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50049654
291.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52898413
291.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56535689
291.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62298716
292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65198957
292.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.68111774
292.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74361493
292.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.773134
292.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80278167
292.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.83255863
292.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.86246561
292.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.92659053
292.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.93066533
292.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.89641173
292.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80278167
292.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67712204
292.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55363748
292.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45671831
292.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42474281
292.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42082341
292.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3927557
292.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.39666575
292.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40809511
292.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4157648
292.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44765618
292.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.47983767
292.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51200822
292.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56916189
293,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
293.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
293.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.68495976
293.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71422375
293.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
293.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76926378
293.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80278167
293.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.83644787
293.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.84049267
293.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80278167
293.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
293.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61518736
293.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48898483
293.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3927557
293.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38899603
293.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38523636
293.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36105732
293.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36105732
293.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36870877
293.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37245948
293.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40433545
293.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4361995
293.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46442477
293.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52503644
294,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55363748
294.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61518736
294.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64417085
294.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67328002
294.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70251556
294.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73187816
294.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76136852
294.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79098735
294.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82073534
294.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79098735
294.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69465873
294.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.59958775
294.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44523416
294.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.34965513
294.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.31797137
294.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.31422956
294.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.28657397
294.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.29030691
294.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.29418917
294.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.30180436
294.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.33323796
294.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36870877
294.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.39666575
294.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42851146
295,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48504661
295.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51744473
295.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.5747337
295.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60356412
295.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63635212
295.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66544228
295.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69465873
295.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72400215
295.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.75734348
295.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72400215
295.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62470067
295.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50195761
295.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37756664
295.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.27895875
295.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.2752258
295.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24771492
295.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24771492
295.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.22403646
295.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.25531212
295.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.26276035
295.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.29418917
295.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.32560467
295.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3573066
295.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41705476
296,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44523416
296.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50195761
296.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52669798
296.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58414103
296.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6130492
296.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64208271
296.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67124225
296.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70438932
296.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73381244
296.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70052852
296.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60906316
296.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48647045
296.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36222716
296.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.26761058
296.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.26387762
296.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.23252049
296.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.23639358
296.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.21274186
296.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.22032113
296.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.25531212
296.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.25903623
296.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.29030691
296.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.34965513
296.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38132631
297,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4093667
297.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44145647
297.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50195761
297.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52669798
297.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58414103
297.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58414103
297.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64208271
297.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67509365
297.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70825012
297.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67509365
297.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58414103
297.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46580989
297.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3698969
297.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.2752258
297.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24384183
297.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24771492
297.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24771492
297.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.23161572
297.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.24291028
297.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.2779547
297.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.31315248
297.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.31688541
297.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37636022
297.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40809511
298,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43996815
298.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50049654
298.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53672767
298.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56916189
298.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
298.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66364097
298.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69663948
298.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72993735
298.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76322765
298.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76708841
298.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67529236
298.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55206288
298.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43095377
298.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37125459
298.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.33973089
298.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3434638
298.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3434638
298.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.34719671
298.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.35481185
298.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.39026282
298.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42196866
298.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45772237
298.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.5142899
298.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.54669462
299,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60401558
299.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
299.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69476239
299.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.75335362
299.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78284031
299.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.84607905
299.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.90597615
299.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.93221276
299.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96248003
299.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.95448719
299.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.86024993
299.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73764008
299.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63843379
299.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.54431936
299.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53277998
299.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50049654
299.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49655832
299.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49655832
299.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.50049654
299.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53277998
299.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55759468
299.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61901079
299.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61518736
299.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61901079
300,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64018483
300.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64018483
300.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63635212
300.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62853339
300.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62470067
300.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62071464
300.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60523043
300.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60124439
300.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55294161
300.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.54529467
300.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53351836
300.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45318454
300.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41328553
300.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38113736
300.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.34550248
300.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3250989
300.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.32133019
300.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3250989
300.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3250989
300.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.35305796
300.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.35305796
300.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.34928022
300.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38113736
