Date,Site ID (new),Chl RFU,Chl ug/L
2018-07-31,BO,0.1,0.4
2018-07-31,BO,0.21,0.83
2018-07-31,BO,0.208,0.82
2018-07-31,PK,0.11,0.44
2018-07-31,PK,0.105,0.42
2018-07-31,PK,0.118,0.47
2018-07-31,PK,0.12,0.47
2018-08-02,BCR,0.458,1.8
2018-08-02,BCR,0.462,1.82
2018-08-02,BCR,0.476,1.87
2018-08-02,BCR,0.479,1.89
2018-08-02,BCR,0.474,1.87
2018-08-02,BO,0.178,0.7
2018-08-02,BO,0.19,0.75
2018-08-02,BO,0.216,0.85
2018-08-02,HT,0.106,0.42
2018-08-02,HT,0.125,0.49
2018-08-02,HT,0.118,0.47
2018-08-02,HT,0.143,0.57
2018-08-02,LB,0.157,0.62
2018-08-02,LB,0.165,0.65
2018-08-02,LB,0.161,0.64
2018-08-02,LB,0.136,0.54
2018-08-02,PK,0.117,0.46
2018-08-02,PK,0.118,0.47
2018-08-02,PK,0.121,0.48
2018-08-02,PK,0.113,0.45
2018-08-02,PK,0.108,0.43
2018-08-02,PK,0.137,0.54
2018-08-07,LB,0.162,0.64
2018-08-09,BCR,0.222,0.88
2018-08-09,BCR,0.22,0.87
2018-08-09,BCR,0.213,0.84
2018-08-09,BCR,0.226,0.89
2018-08-09,BCR,0.211,0.84
2018-08-09,LB,0.111,0.44
2018-08-14,LB,0.111,0.39
2018-08-14,LB,0.148,0.54
2018-08-14,HT,0.133,0.48
2018-08-14,HT,0.127,0.46
2018-08-16,LB,0.304,1.15
2018-08-16,LB,0.283,1.07
2018-08-16,LB,0.261,0.98
2018-08-16,HT,0.295,1.12
2018-08-16,HT,0.259,0.97
2018-08-16,HT,0.224,0.84
2018-08-16,BO,0.713,2.76
2018-08-16,BO,0.491,1.89
2018-11-05,PK,0.139,0.55
2018-11-05,PK,0.135,0.53
2018-11-05,PK,0.118,0.47
2018-11-05,PK,0.14,0.55
2018-11-05,PK,0.15,0.59
2018-11-05,PK,0.145,0.57
2018-11-05,BCR,0.094,0.37
2018-11-05,BCR,0.054,0.21
2018-11-05,BCR,0.054,0.21
2018-11-05,BCR,0.034,0.14
2018-11-05,BCR,0.025,0.1
2018-11-13,PK,0.324,1.28
2018-11-13,PK,0.394,1.55
2018-11-13,PK,0.329,1.3
2018-11-13,PK,0.322,1.27
2018-11-13,PK,0.326,1.28
2018-11-13,BCR,0.347,1.37
2018-11-13,BCR,0.382,1.5
2018-11-13,BCR,0.38,1.5
2018-11-13,BCR,0.369,1.45
2018-11-13,BCR,0.343,1.35
2018-11-13,BCR,0.262,1.03
2018-11-19,PK,0.168,0.61
2018-11-19,PK,0.153,0.54
2018-11-19,PK,0.145,0.51
2018-11-19,PK,0.156,0.55
2018-11-19,PK,0.149,0.53
2018-11-19,BCR,0.123,0.41
2018-11-19,BCR,0.098,0.3
2018-11-19,BCR,0.09,0.27
2018-11-19,BCR,0.088,0.26
2018-11-19,BCR,0.082,0.23
2018-11-27,BCR,0.166,0.6
2018-11-27,BCR,0.172,0.62
2018-11-27,BCR,0.156,0.55
2018-11-27,BCR,0.179,0.66
2018-11-27,PK,0.167,0.6
2018-11-27,PK,0.181,0.66
2018-11-27,PK,0.177,0.65
2018-11-27,PK,0.176,0.64
2018-11-27,PK,0.156,0.56
2018-12-04,PK,0.151,0.61
2018-12-04,PK,0.15,0.6
2018-12-04,PK,0.148,0.59
2018-12-04,PK,0.137,0.55
2018-12-04,PK,0.151,0.61
2018-12-04,BCR,0.124,0.49
2018-12-04,BCR,0.159,0.64
2018-12-04,BCR,0.162,0.65
2018-12-04,BCR,0.166,0.67
2018-12-04,BCR,0.186,0.76
2018-12-18,PK,0.348,1.45
2018-12-18,PK,0.335,1.39
2018-12-18,PK,0.355,1.48
2018-12-18,PK,0.35,1.46
2018-12-18,BCR,0.231,0.94
2018-12-18,BCR,0.271,1.11
2018-12-18,BCR,0.238,0.97
2018-12-18,BCR,0.185,0.74
2018-12-31,PK,0.066,0.22
2018-12-31,PK,0.057,0.18
2018-12-31,PK,0.046,0.14
2018-12-31,PK,0.067,0.22
2018-12-31,PK,0.052,0.16
2018-12-31,BCR,0.062,0.2
2018-12-31,BCR,0.055,0.17
2018-12-31,BCR,0.064,0.21
2018-12-31,BCR,0.052,0.16
2018-12-31,BCR,0.029,0.06
2019-01-15,PK,0.084,0.3
2019-01-15,PK,0.094,0.34
2019-01-15,PK,0.104,0.38
2019-01-15,PK,0.095,0.35
2019-01-15,PK,0.097,0.36
2019-01-15,BCR,0.114,0.43
2019-01-15,BCR,0.116,0.44
2019-01-15,BCR,0.093,0.34
2019-01-15,BCR,0.09,0.32
2019-01-15,BCR,0.082,0.29
2019-01-29,PK,0.148,0.71
2019-01-29,PK,0.153,0.74
2019-01-29,PK,0.159,0.76
2019-01-29,PK,0.15,0.72
2019-01-29,PK,0.146,0.7
2019-01-29,BCR,0.107,0.54
2019-01-29,BCR,0.119,0.59
2019-01-29,BCR,0.119,0.59
2019-01-29,BCR,0.114,0.57
2019-01-29,BCR,0.104,0.52
2019-02-12,PK,0.028,0.31
2019-02-12,PK,0.037,0.35
2019-02-12,PK,0.029,0.32
2019-02-12,PK,0.009,0.23
2019-02-12,PK,0.017,0.27
2019-02-12,BCR,0.029,0.32
2019-02-12,BCR,0.02,0.28
2019-02-12,BCR,0.007,0.22
2019-02-12,BCR,0.024,0.29
2019-02-12,BCR,0.014,0.26
2019-03-05,LB,0.471,1.82
2019-03-05,LB,0.512,1.98
2019-03-05,LB,0.62,2.41
2019-03-05,LB,0.643,2.5
2019-03-05,HT,0.238,0.91
2019-03-05,HT,0.267,1.02
2019-03-05,HT,0.438,1.69
2019-03-05,HT,0.449,1.74
2019-03-05,BO,0.072,0.26
2019-03-05,BO,0.263,1.01
2019-03-05,BO,0.255,0.98
2019-03-05,BCR,0.338,1.3
2019-03-05,BCR,0.332,1.28
2019-03-05,BCR,0.333,1.28
2019-03-05,BCR,0.332,1.28
2019-03-05,BCR,0.331,1.27
2019-03-05,PK,0.328,1.26
2019-03-05,PK,0.313,1.2
2019-03-05,PK,0.339,1.3
2019-03-05,PK,0.316,1.22
2019-03-05,PK,0.295,1.13
2019-03-12,BCR,0.635,2.47
2019-03-12,BCR,0.688,2.68
2019-03-12,BCR,0.601,2.34
2019-03-12,BCR,0.649,2.52
2019-03-12,BCR,0.612,2.38
2019-03-12,PK,0.581,2.25
2019-03-12,PK,0.575,2.23
2019-03-12,PK,0.611,2.37
2019-03-12,PK,0.579,2.25
2019-03-12,PK,0.575,2.23
2019-03-26,PK,0.239,0.96
2019-03-26,PK,0.252,1.01
2019-03-26,PK,0.268,1.07
2019-03-26,PK,0.241,0.97
2019-03-26,PK,0.238,0.96
2019-03-26,PK,0.236,0.95
2019-03-26,PK,0.259,1.04
2019-03-26,BCR,0.233,0.94
2019-03-26,BCR,0.238,0.96
2019-03-26,BCR,0.226,0.91
2019-03-26,BCR,0.236,0.95
2019-03-26,BCR,0.218,0.88
2019-04-04,PK,0.309,1.24
2019-04-04,PK,0.351,1.4
2019-04-04,PK,0.356,1.42
2019-04-04,PK,0.364,1.45
2019-04-04,PK,0.348,1.39
2019-04-04,PK,0.339,1.35
2019-04-09,BCR,0.318,1.26
2019-04-09,BCR,0.33,1.31
2019-04-09,BCR,0.353,1.4
2019-04-09,BCR,0.346,1.37
2019-04-09,BCR,0.291,1.15
2019-04-09,LB,0.572,2.25
2019-04-09,LB,0.596,2.35
2019-04-09,LB,0.527,2.08
2019-04-09,HT,0.363,1.43
2019-04-09,HT,0.338,1.34
2019-04-09,HT,0.437,1.72
2019-04-09,BO,0.151,0.6
2019-04-09,BO,0.137,0.54
2019-04-09,BO,0.139,0.55
2019-04-09,PK,0.294,1.16
2019-04-09,PK,0.284,1.12
2019-04-09,PK,0.287,1.14
2019-04-09,PK,0.291,1.15
2019-04-09,PK,0.284,1.12
2019-04-09,PK,0.288,1.14
2019-04-17,LB,0.26,1.1
2019-04-17,LB,0.211,0.91
2019-04-17,LB,0.262,1.11
2019-04-17,HT,0.328,1.37
2019-04-17,HT,0.348,1.45
2019-04-17,BCR,0.085,0.41
2019-04-17,BCR,0.089,0.43
2019-04-17,BCR,0.11,0.51
2019-04-17,BCR,0.134,0.61
2019-04-17,BCR,0.125,0.57
2019-04-17,PK,0.116,0.54
2019-04-17,PK,0.104,0.49
2019-04-17,PK,0.098,0.46
2019-04-17,PK,0.096,0.46
2019-04-17,PK,0.098,0.46
2019-04-17,PK,0.105,0.49
2019-04-23,BCR,0.234,0.91
2019-04-23,BCR,0.223,0.86
2019-04-23,BCR,0.233,0.9
2019-04-23,BCR,0.234,0.91
2019-04-23,BCR,0.243,0.94
2019-04-23,LB,0.24,0.93
2019-04-23,LB,0.339,1.32
2019-04-23,LB,0.415,1.62
2019-04-23,HT,0.297,1.15
2019-04-23,HT,0.511,2.0
2019-04-23,HT,0.645,2.52
2019-04-23,BO,0.295,1.15
2019-04-23,BO,0.249,0.97
2019-04-23,BO,0.202,0.78
2019-04-23,PK,0.162,0.62
2019-04-23,PK,0.164,0.63
2019-04-23,PK,0.152,0.58
2019-04-23,PK,0.175,0.67
2019-04-23,PK,0.168,0.65
2019-04-30,BCR,0.085,0.37
2019-04-30,BCR,0.084,0.37
2019-04-30,BCR,0.101,0.44
2019-04-30,BCR,0.106,0.45
2019-04-30,BCR,0.115,0.49
2019-04-30,LB,0.147,0.62
2019-04-30,LB,0.174,0.72
2019-04-30,LB,0.177,0.73
2019-04-30,HT,0.037,0.18
2019-04-30,BO,0.031,0.16
2019-04-30,BO,0.049,0.23
2019-04-30,PK,0.079,0.35
2019-04-30,PK,0.087,0.38
2019-04-30,PK,0.09,0.39
2019-04-30,PK,0.087,0.38
2019-04-30,PK,0.067,0.3
2019-05-07,BCR,0.173,0.67
2019-05-07,BCR,0.198,0.77
2019-05-07,BCR,0.2,0.77
2019-05-07,BCR,0.207,0.8
2019-05-07,BCR,0.194,0.75
2019-05-07,BB,0.103,0.4
2019-05-07,BB,0.099,0.38
2019-05-07,LB,0.025,0.09
2019-05-07,LB,0.042,0.16
2019-05-07,HT,0.127,0.49
2019-05-07,HT,0.13,0.5
2019-05-07,BO,0.048,0.18
2019-05-07,BO,0.086,0.33
2019-05-07,BO,0.124,0.48
2019-05-07,BO,0.127,0.49
2019-05-07,PK,0.058,0.22
2019-05-07,PK,0.066,0.25
2019-05-07,PK,0.065,0.25
2019-05-07,PK,0.07,0.27
2019-05-07,PK,0.075,0.28
2019-05-14,BCR,0.194,0.77
2019-05-14,BCR,0.124,0.49
2019-05-14,BCR,0.14,0.55
2019-05-14,BCR,0.151,0.6
2019-05-14,BCR,0.162,0.64
2019-05-14,BCR,0.189,0.75
2019-05-14,BCR,0.184,0.73
2019-05-14,BCR,0.143,0.57
2019-05-14,BCR,0.135,0.54
2019-05-14,BCR,0.122,0.48
2019-05-14,LB,0.417,1.65
2019-05-14,LB,0.445,1.76
2019-05-14,LB,0.499,1.97
2019-05-14,HT,0.45,1.78
2019-05-14,HT,0.445,1.76
2019-05-14,HT,0.45,1.77
2019-05-14,BO,0.334,1.32
2019-05-14,BO,0.345,1.36
2019-05-14,BO,0.407,1.61
2019-05-14,BO,0.48,1.89
2019-05-14,BO,0.461,1.82
2019-05-14,PK,0.173,0.69
2019-05-14,PK,0.161,0.64
2019-05-14,PK,0.158,0.63
2019-05-14,PK,0.185,0.73
2019-05-14,PK,0.17,0.68
2019-05-14,PK,0.181,0.72
2019-05-21,BCR,0.136,0.59
2019-05-21,BCR,0.12,0.53
2019-05-21,BCR,0.13,0.56
2019-05-21,BCR,0.122,0.53
2019-05-21,BCR,0.113,0.5
2019-05-21,BCR,0.068,0.32
2019-05-21,LB,0.395,1.61
2019-05-21,LB,0.439,1.78
2019-05-21,LB,0.316,1.3
2019-05-21,HT,0.277,1.14
2019-05-21,HT,0.314,1.29
2019-05-21,HT,0.35,1.43
2019-05-21,BO,0.111,0.49
2019-05-21,BO,0.136,0.59
2019-05-21,BO,0.156,0.67
2019-05-21,PK,0.075,0.35
2019-05-21,PK,0.068,0.32
2019-05-21,PK,0.068,0.32
2019-05-21,PK,0.083,0.38
2019-05-21,PK,0.084,0.38
2019-05-21,PK,0.071,0.33
2019-05-28,BCR,0.165,0.65
2019-05-28,BCR,0.165,0.65
2019-05-28,BCR,0.153,0.6
2019-05-28,BCR,0.149,0.59
2019-05-28,BCR,0.113,0.45
2019-05-28,BCR,0.1,0.39
2019-05-28,LB,0.214,0.84
2019-05-28,LB,0.235,0.92
2019-05-28,LB,0.198,0.78
2019-05-28,LB,0.169,0.67
2019-05-28,HT,0.159,0.63
2019-05-28,HT,0.165,0.65
2019-05-28,BO,0.052,0.21
2019-05-28,BO,0.086,0.34
2019-05-28,BO,0.142,0.56
2019-05-28,PK,0.229,0.9
2019-05-28,PK,0.203,0.8
2019-05-28,PK,0.198,0.78
2019-05-28,PK,0.15,0.59
2019-05-28,PK,0.174,0.68
2019-05-30,BCR,0.486,1.91
2019-05-30,BCR,0.807,3.17
2019-05-30,BCR,0.854,3.36
2019-05-30,BCR,0.926,3.64
2019-05-30,BCR,0.857,3.37
2019-05-30,LB,0.086,0.34
2019-05-30,LB,0.112,0.44
2019-05-30,HT,0.141,0.55
2019-05-30,HT,0.149,0.59
2019-05-30,BO,0.058,0.23
2019-05-30,BO,0.12,0.47
2019-05-30,BO,0.134,0.53
2019-05-30,PK,0.121,0.48
2019-05-30,PK,0.107,0.42
2019-05-30,PK,0.105,0.42
2019-05-30,PK,0.101,0.4
2019-05-30,PK,0.093,0.37
2019-06-03,BCR,0.336,1.32
2019-06-03,BCR,0.394,1.55
2019-06-03,BCR,0.416,1.63
2019-06-03,BCR,0.379,1.49
2019-06-03,BCR,0.356,1.4
2019-06-03,BCR,0.355,1.39
2019-06-03,BCR,0.343,1.35
2019-06-03,BCR,0.324,1.27
2019-06-03,LB,0.17,0.67
2019-06-03,LB,0.146,0.57
2019-06-03,LB,0.14,0.55
2019-06-03,HT,0.296,1.16
2019-06-03,HT,0.266,1.04
2019-06-03,HT,0.27,1.06
2019-06-03,BO,0.107,0.42
2019-06-03,BO,0.079,0.31
2019-06-03,PK,0.08,0.31
2019-06-03,PK,0.107,0.42
2019-06-03,PK,0.115,0.45
2019-06-03,PK,0.104,0.41
2019-06-03,PK,0.106,0.42
2019-06-03,PK,0.085,0.33
2019-06-03,PK,0.08,0.31
2019-06-03,PK,0.088,0.35
2019-06-03,PK,0.115,0.45
2019-06-03,PK,0.095,0.37
2019-06-04,PK,0.198,0.77
2019-06-04,PK,0.202,0.79
2019-06-04,PK,0.228,0.89
2019-06-04,PK,0.205,0.8
2019-06-04,PK,0.228,0.89
2019-06-04,BCR,0.349,1.37
2019-06-04,BCR,0.314,1.23
2019-06-04,BCR,0.325,1.28
2019-06-04,BCR,0.331,1.3
2019-06-04,BCR,0.356,1.4
2019-06-04,LB,0.093,0.36
2019-06-04,LB,0.102,0.4
2019-06-04,LB,0.122,0.48
2019-06-04,LB,0.129,0.51
2019-06-04,HT,0.108,0.42
2019-06-04,HT,0.133,0.52
2019-06-04,HT,0.122,0.48
2019-06-04,HT,0.137,0.54
2019-06-04,BO,0.034,0.13
2019-06-04,BO,0.074,0.29
2019-06-04,BO,0.08,0.31
2019-06-05,PK,0.137,0.54
2019-06-05,PK,0.125,0.49
2019-06-05,PK,0.139,0.54
2019-06-05,PK,0.155,0.61
2019-06-05,PK,0.132,0.52
2019-06-05,PK,0.112,0.44
2019-06-05,PK,0.109,0.43
2019-06-05,BCR,0.079,0.31
2019-06-05,BCR,0.071,0.28
2019-06-05,BCR,0.069,0.27
2019-06-05,BCR,0.073,0.29
2019-06-05,BCR,0.094,0.37
2019-06-05,BCR,0.088,0.35
2019-06-05,BCR,0.081,0.32
2019-06-05,LB,0.085,0.33
2019-06-05,LB,0.095,0.37
2019-06-05,LB,0.115,0.45
2019-06-05,HT,0.077,0.3
2019-06-05,HT,0.077,0.3
2019-06-05,HT,0.073,0.28
2019-06-05,HT,0.081,0.32
2019-06-05,HT,0.063,0.24
2019-06-05,HT,0.058,0.23
2019-06-05,BO,0.12,0.47
2019-06-06,PK,0.29,1.14
2019-06-06,PK,0.286,1.12
2019-06-06,PK,0.275,1.08
2019-06-06,PK,0.298,1.17
2019-06-06,PK,0.302,1.19
2019-06-06,BCR,0.228,0.89
2019-06-06,BCR,0.222,0.87
2019-06-06,BCR,0.209,0.82
2019-06-06,BCR,0.221,0.87
2019-06-06,BCR,0.24,0.94
2019-06-06,BCR,0.225,0.88
2019-06-06,LB,0.243,0.95
2019-06-06,LB,0.29,1.14
2019-06-06,LB,0.23,0.9
2019-06-06,HT,0.148,0.58
2019-06-06,HT,0.168,0.66
2019-06-06,HT,0.205,0.81
2019-06-06,BO,0.229,0.9
2019-06-06,BO,0.208,0.82
2019-06-06,BO,0.198,0.78
2019-06-07,PK,0.263,1.03
2019-06-07,PK,0.286,1.12
2019-06-07,PK,0.248,0.97
2019-06-07,PK,0.275,1.08
2019-06-07,PK,0.287,1.13
2019-06-07,BCR,0.248,0.97
2019-06-07,BCR,0.278,1.09
2019-06-07,BCR,0.283,1.11
2019-06-07,BCR,0.26,1.02
2019-06-07,BCR,0.256,1.0
2019-06-07,LB,0.346,1.36
2019-06-07,LB,0.367,1.44
2019-06-07,LB,0.354,1.39
2019-06-07,LB,0.377,1.48
2019-06-07,HT,0.356,1.4
2019-06-07,HT,0.33,1.3
2019-06-07,HT,0.344,1.35
2019-06-07,BO,0.193,0.76
2019-06-07,BO,0.178,0.7
2019-06-07,BO,0.199,0.78
2019-06-10,PK,0.11,0.43
2019-06-10,PK,0.11,0.43
2019-06-10,PK,0.11,0.43
2019-06-10,PK,0.105,0.41
2019-06-10,PK,0.118,0.46
2019-06-10,LB,0.083,0.32
2019-06-10,LB,0.118,0.46
2019-06-10,HT,0.059,0.23
2019-06-10,HT,0.108,0.42
2019-06-10,HT,0.087,0.33
2019-06-10,HT,0.093,0.36
2019-06-10,BO,0.13,0.51
2019-06-10,BO,0.165,0.64
2019-06-10,BO,0.163,0.63
2019-06-11,PK,0.299,1.17
2019-06-11,PK,0.262,1.02
2019-06-11,PK,0.203,0.79
2019-06-11,PK,0.196,0.77
2019-06-11,PK,0.199,0.78
2019-06-11,PK,0.181,0.7
2019-06-11,BCR,0.409,1.6
2019-06-11,BCR,0.42,1.65
2019-06-11,BCR,0.454,1.78
2019-06-11,BCR,0.512,2.01
2019-06-11,BCR,0.627,2.46
2019-06-11,BCR,0.725,2.84
2019-06-11,LB,0.152,0.59
2019-06-11,LB,0.152,0.59
2019-06-11,HT,0.138,0.54
2019-06-11,HT,0.096,0.37
2019-06-11,HT,0.147,0.57
2019-06-11,HT,0.2,0.78
2019-06-11,BO,0.288,1.13
2019-06-11,BO,0.172,0.67
2019-06-11,BO,0.176,0.68
2019-06-11,BO,0.189,0.74
2019-06-11,BO,0.202,0.79
2019-06-12,PK,0.15,0.58
2019-06-12,PK,0.13,0.5
2019-06-12,PK,0.141,0.55
2019-06-12,PK,0.128,0.5
2019-06-12,PK,0.122,0.47
2019-06-12,BCR,0.268,1.05
2019-06-12,BCR,0.255,0.99
2019-06-12,BCR,0.267,1.04
2019-06-12,BCR,0.271,1.06
2019-06-12,LB,0.195,0.76
2019-06-12,HT,0.203,0.79
2019-06-12,HT,0.152,0.59
2019-06-12,BO,0.275,1.07
2019-06-13,PK,0.183,0.71
2019-06-13,PK,0.185,0.72
2019-06-13,PK,0.182,0.71
2019-06-13,PK,0.159,0.62
2019-06-13,PK,0.126,0.49
2019-06-13,BCR,0.387,1.51
2019-06-13,BCR,0.402,1.57
2019-06-13,BCR,0.409,1.6
2019-06-13,BCR,0.403,1.58
2019-06-13,BCR,0.398,1.56
2019-06-13,LB,0.117,0.46
2019-06-13,LB,0.229,0.89
2019-06-13,LB,0.263,1.03
2019-06-13,LB,0.246,0.96
2019-06-13,LB,0.278,1.09
2019-06-13,LB,0.339,1.33
2019-06-13,HT,0.163,0.63
2019-06-13,HT,0.167,0.65
2019-06-13,HT,0.211,0.83
2019-06-13,BO,0.224,0.87
2019-06-13,BO,0.202,0.79
2019-06-13,BO,0.246,0.96
2019-06-13,BO,0.223,0.87
2019-06-13,BO,0.166,0.65
2019-06-13,BO,0.099,0.38
2019-06-13,BO,0.094,0.36
2019-06-13,BO,0.109,0.42
2019-06-14,BCR,0.461,1.8
2019-06-14,BCR,0.482,1.89
2019-06-14,BCR,0.483,1.89
2019-06-14,BCR,0.504,1.98
2019-06-14,BCR,0.518,2.03
2019-06-14,BCR,0.446,1.75
2019-06-14,BCR,0.449,1.76
2019-06-14,BCR,0.471,1.85
2019-06-14,LB,0.199,0.78
2019-06-14,LB,0.175,0.68
2019-06-14,BO,0.23,0.9
2019-06-14,BO,0.245,0.96
2019-06-14,BO,0.142,0.55
2019-06-14,BO,0.156,0.61
2019-06-17,PK,0.113,0.44
2019-06-17,PK,0.116,0.45
2019-06-17,PK,0.112,0.44
2019-06-17,PK,0.112,0.44
2019-06-17,PK,0.111,0.43
2019-06-17,BCR,0.326,1.27
2019-06-17,BCR,0.323,1.26
2019-06-17,BCR,0.312,1.22
2019-06-17,BCR,0.317,1.24
2019-06-17,BCR,0.319,1.25
2019-06-17,BCR,0.317,1.24
2019-06-17,LB,0.199,0.78
2019-06-17,LB,0.208,0.81
2019-06-17,LB,0.22,0.86
2019-06-17,LB,0.229,0.89
2019-06-17,LB,0.244,0.96
2019-06-17,BO,0.278,1.09
2019-06-18,PK,0.154,0.6
2019-06-18,PK,0.164,0.64
2019-06-18,PK,0.165,0.64
2019-06-18,PK,0.168,0.66
2019-06-18,PK,0.179,0.7
2019-06-18,PK,0.178,0.69
2019-06-18,PK,0.172,0.67
2019-06-18,BCR,0.452,1.77
2019-06-18,BCR,0.456,1.79
2019-06-18,BCR,0.45,1.76
2019-06-18,BCR,0.451,1.77
2019-06-18,BCR,0.457,1.79
2019-06-18,BCR,0.465,1.82
2019-06-18,LB,0.367,1.43
2019-06-18,LB,0.393,1.54
2019-06-18,HT,0.392,1.53
2019-06-18,HT,0.372,1.45
2019-06-18,HT,0.377,1.48
2019-06-18,BO,0.212,0.83
2019-06-19,PK,0.163,0.64
2019-06-19,PK,0.145,0.56
2019-06-19,PK,0.13,0.5
2019-06-19,PK,0.146,0.57
2019-06-19,PK,0.167,0.65
2019-06-19,BCR,0.564,2.21
2019-06-19,BCR,0.579,2.27
2019-06-19,BCR,0.562,2.2
2019-06-19,BCR,0.557,2.18
2019-06-19,BCR,0.579,2.27
2019-06-19,BCR,0.56,2.19
2019-06-19,LB,0.475,1.86
2019-06-19,LB,0.394,1.54
2019-06-19,LB,0.437,1.71
2019-06-19,HT,0.515,2.02
2019-06-19,HT,0.528,2.07
2019-06-19,HT,0.297,1.16
2019-06-19,BO,0.098,0.38
2019-06-19,BO,0.131,0.51
2019-06-20,PK,0.225,0.88
2019-06-20,PK,0.223,0.87
2019-06-20,PK,0.23,0.9
2019-06-20,PK,0.211,0.82
2019-06-20,PK,0.216,0.84
2019-06-20,BCR,0.615,2.41
2019-06-20,BCR,0.619,2.43
2019-06-20,BCR,0.613,2.4
2019-06-20,BCR,0.605,2.37
2019-06-20,LB,0.638,2.5
2019-06-20,LB,0.704,2.76
2019-06-20,HT,0.427,1.67
2019-06-20,HT,0.498,1.95
2019-06-20,BO,0.347,1.36
2019-06-21,PK,0.189,0.74
2019-06-21,PK,0.175,0.68
2019-06-21,PK,0.185,0.72
2019-06-21,PK,0.186,0.73
2019-06-21,PK,0.2,0.78
2019-06-21,PK,0.221,0.86
2019-06-21,PK,0.185,0.72
2019-06-21,LB,0.559,2.19
2019-06-21,LB,0.458,1.79
2019-06-21,LB,0.573,2.25
2019-06-21,LB,0.61,2.39
2019-06-21,LB,0.482,1.89
2019-06-24,PK,0.165,0.64
2019-06-24,PK,0.189,0.74
2019-06-24,PK,0.159,0.62
2019-06-24,PK,0.157,0.61
2019-06-24,PK,0.159,0.62
2019-06-24,PK,0.139,0.54
2019-06-24,BCR,0.37,1.45
2019-06-24,BCR,0.372,1.46
2019-06-24,BCR,0.379,1.48
2019-06-24,BCR,0.395,1.55
2019-06-24,BCR,0.406,1.59
2019-06-24,BCR,0.41,1.6
2019-06-24,LB,0.103,0.4
2019-06-24,LB,0.103,0.4
2019-06-24,LB,0.109,0.42
2019-06-24,LB,0.135,0.53
2019-06-24,HT,0.098,0.38
2019-06-24,HT,0.111,0.43
2019-06-24,HT,0.143,0.55
2019-06-24,BO,0.11,0.43
2019-06-24,BO,0.121,0.47
2019-06-24,BO,0.124,0.48
2019-06-25,PK,0.148,0.58
2019-06-25,BCR,0.264,1.03
2019-06-25,BCR,0.118,0.46
2019-06-25,LB,0.075,0.29
2019-06-25,LB,0.142,0.55
2019-06-25,HT,0.175,0.68
2019-06-25,HT,0.126,0.49
2019-06-25,HT,0.101,0.39
2019-06-25,BO,0.192,0.75
2019-06-26,PK,0.104,0.4
2019-06-26,PK,0.109,0.42
2019-06-26,PK,0.118,0.46
2019-06-26,PK,0.125,0.48
2019-06-26,PK,0.131,0.51
2019-06-26,BCR,0.415,1.63
2019-06-26,BCR,0.382,1.49
2019-06-26,BCR,0.422,1.65
2019-06-26,BCR,0.437,1.71
2019-06-26,BCR,0.427,1.67
2019-06-26,LB,0.169,0.66
2019-06-26,LB,0.188,0.73
2019-06-26,LB,0.207,0.81
2019-06-26,HT,0.202,0.79
2019-06-26,HT,0.176,0.69
2019-06-26,BO,0.063,0.24
2019-06-26,BO,0.1,0.39
2019-06-26,BO,0.1,0.39
2019-06-27,PK,0.144,0.56
2019-06-27,PK,0.134,0.52
2019-06-27,PK,0.156,0.61
2019-06-27,PK,0.164,0.64
2019-06-27,PK,0.173,0.68
2019-06-27,LB,0.119,0.46
2019-06-27,LB,0.133,0.52
2019-06-27,HT,0.317,1.24
2019-06-27,HT,0.279,1.09
2019-06-27,BO,0.212,0.83
2019-06-27,BO,0.187,0.73
2019-07-05,PK,0.043,0.52
2019-07-05,PK,0.01,0.38
2019-07-05,PK,0.025,0.45
2019-07-05,PK,0.031,0.47
2019-07-05,PK,0.022,0.43
2019-07-05,PK,0.018,0.42
2019-07-05,BCR,0.008,0.37
2019-07-05,BCR,0.011,0.38
2019-07-05,BCR,0.018,0.41
2019-07-05,BCR,0.042,0.52
2019-07-05,BCR,0.044,0.53
2019-07-05,LB,0.001,0.34
2019-07-05,LB,0.017,0.41
2019-07-05,LB,0.008,0.37
2019-07-05,HT,0.027,0.45
2019-07-05,HT,0.054,0.57
2019-07-05,HT,0.046,0.54
2019-07-05,BO,0.04,0.51
2019-07-05,BO,0.01,0.38
2019-07-08,PK,0.005,0.36
2019-07-08,PK,0.012,0.39
2019-07-08,PK,0.009,0.38
2019-07-08,BCR,0.015,0.4
2019-07-08,BCR,0.022,0.43
2019-07-08,BCR,0.02,0.42
2019-07-08,BCR,0.014,0.4
2019-07-08,BCR,0.014,0.4
2019-07-08,BCR,0.004,0.35
2019-07-08,LB,0.014,0.4
2019-07-08,LB,0.003,0.35
2019-07-08,HT,0.011,0.38
2019-07-08,HT,0.051,0.56
2019-07-08,BO,0.089,0.72
2019-07-08,BO,0.034,0.48
2019-07-09,PK,0.006,0.36
2019-07-09,PK,0.004,0.35
2019-07-09,PK,0.007,0.36
2019-07-09,PK,0.014,0.4
2019-07-09,BCR,0.005,0.36
2019-07-09,LB,0.005,0.36
2019-07-09,LB,0.017,0.41
2019-07-09,HT,0.032,0.47
2019-07-09,HT,0.065,0.62
2019-07-09,HT,0.043,0.52
2019-07-09,BO,0.125,0.88
2019-07-09,BO,0.035,0.49
2019-07-09,BO,0.053,0.57
2019-07-10,BO,0.049,0.55
