date,ndci,sensor
2013-04-23,0.026188503786849913,Detroit_Landsat
2013-05-25,-0.33832384805524807,Detroit_Landsat
2013-06-10,0.3748227289284518,Detroit_Landsat
2013-07-12,0.368724825190415,Detroit_Landsat
2013-07-28,0.2715607686857944,Detroit_Landsat
2013-08-13,0.027177685002261052,Detroit_Landsat
2013-11-01,0.2854771612678871,Detroit_Landsat
2013-12-19,-0.3128955265622768,Detroit_Landsat
2014-01-04,-0.23708069416390118,Detroit_Landsat
2014-01-20,-0.4276055048819304,Detroit_Landsat
2014-02-05,-0.49952365830422396,Detroit_Landsat
2014-04-26,0.7543803136639258,Detroit_Landsat
2014-05-28,0.08759636279577016,Detroit_Landsat
2014-07-15,-0.0027553159300420164,Detroit_Landsat
2014-07-31,0.34065840481565246,Detroit_Landsat
2014-08-16,0.9209696746615842,Detroit_Landsat
2014-09-01,-0.04319533041062379,Detroit_Landsat
2014-10-03,-0.20304771677587855,Detroit_Landsat
2015-01-07,-0.5563415310819451,Detroit_Landsat
2015-02-24,-0.36107658219878036,Detroit_Landsat
2015-03-12,-0.09051115234769627,Detroit_Landsat
2015-03-28,0.4122317711833879,Detroit_Landsat
2015-04-29,0.487527756939711,Detroit_Landsat
2015-06-16,0.23215858049136667,Detroit_Landsat
2015-07-18,0.32913301404645007,Detroit_Landsat
2015-08-19,0.3485051735365377,Detroit_Landsat
2015-09-20,-0.34889912927656713,Detroit_Landsat
2015-10-22,-0.25641237602403716,Detroit_Landsat
2015-11-23,-0.21068441274082675,Detroit_Landsat
2016-01-10,-0.3528018152055261,Detroit_Landsat
2016-05-01,0.19052484577549433,Detroit_Landsat
2016-05-17,0.8602826036911806,Detroit_Landsat
2016-07-04,-0.06700636243120986,Detroit_Landsat
2016-07-20,-0.005673027333677112,Detroit_Landsat
2016-08-05,0.33170334148329395,Detroit_Landsat
2016-08-21,-0.11639859940305497,Detroit_Landsat
2016-10-08,0.39175698097356315,Detroit_Landsat
2016-10-24,0.7331167755600091,Detroit_Landsat
2017-01-12,-0.2619381692966838,Detroit_Landsat
2017-02-13,-0.4539250039191246,Detroit_Landsat
2017-05-20,-0.20415086809020305,Detroit_Landsat
2017-06-05,-0.34403512578749573,Detroit_Landsat
2017-06-21,0.33892573613205534,Detroit_Landsat
2017-07-07,0.2839744922548936,Detroit_Landsat
2017-07-23,0.02058102439015021,Detroit_Landsat
2017-08-08,0.08026569339704673,Detroit_Landsat
2017-12-14,0.06234120671212573,Detroit_Landsat
2018-05-07,0.5902465037872466,Detroit_Landsat
2018-05-23,-0.12785725075355237,Detroit_Landsat
2018-06-24,0.007363617672684237,Detroit_Landsat
2018-07-10,0.029609307735556107,Detroit_Landsat
2018-07-26,-0.45653864996745047,Detroit_Landsat
2018-08-11,0.5450448060979358,Detroit_Landsat
2018-10-30,0.22523241737056088,Detroit_Landsat
2019-01-02,-0.14071287657772705,Detroit_Landsat
2019-05-10,0.04792079207920529,Detroit_Landsat
2019-07-13,0.5065956014282776,Detroit_Landsat
2019-07-29,0.830280655598377,Detroit_Landsat
2019-08-30,0.4932893340257764,Detroit_Landsat
2019-10-01,0.741617361117471,Detroit_Landsat
2020-02-22,-0.3923391949741052,Detroit_Landsat
2020-03-25,0.3189903529695211,Detroit_Landsat
2020-04-10,0.33122969267200353,Detroit_Landsat
2020-05-28,0.5138752611147728,Detroit_Landsat
2020-07-15,0.28680201176434267,Detroit_Landsat
2020-07-31,0.7838326010998905,Detroit_Landsat
