system:index,chl,date,sensor,.geo
2015_02_14_0,74.55799049482349,2015-02-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_16_0,92.13194768495356,2015-02-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_17_0,37.11384616768681,2015-02-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_18_0,32.06311640195522,2015-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_21_0,66.49108456924702,2015-02-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_22_0,44.234852383656914,2015-02-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_23_0,83.30100619759213,2015-02-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_02_28_0,54.36080170334222,2015-02-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0,58.2540522538847,2015-03-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_02_0,104.67312523741391,2015-03-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_03_0,58.525493157886565,2015-03-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_04_0,82.25920655242845,2015-03-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_07_0,53.01044804237626,2015-03-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_08_0,43.847236567388315,2015-03-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_09_0,48.30014629817216,2015-03-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_18_0,73.12228779706672,2015-03-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_26_0,57.34860570014763,2015-03-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_27_0,110.83728040111038,2015-03-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_29_0,63.28024531118391,2015-03-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0,35.656126714255045,2015-04-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_09_0,63.36031296244782,2015-04-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_12_0,51.57960230767327,2015-04-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_15_0,39.29543068593322,2015-04-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_16_0,68.8404621585085,2015-04-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_17_0,64.34225750053842,2015-04-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_18_0,40.604311242967896,2015-04-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_20_0,50.792370610409094,2015-04-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_22_0,53.28452115073166,2015-04-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_27_0,67.34619275669415,2015-04-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_30_0,72.67676732517852,2015-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_02_0,77.16797758734248,2015-05-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_03_0,55.57179328897829,2015-05-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_07_0,82.91640077712262,2015-05-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_08_0,57.698586291521345,2015-05-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_09_0,67.12068860539893,2015-05-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_25_0,49.38881704410261,2015-05-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_26_0,50.47898292928747,2015-05-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_27_0,75.85191837474396,2015-05-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_28_0,82.63097445306632,2015-05-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_29_0,57.629533887396114,2015-05-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_30_0,47.42550047961738,2015-05-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_04_0,63.85856548350898,2015-06-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_05_0,69.5208616101913,2015-06-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_07_0,54.97557793716463,2015-06-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_08_0,112.65513507403294,2015-06-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_10_0,93.29813019834282,2015-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_11_0,61.81690870243912,2015-06-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_12_0,55.22702834289987,2015-06-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_14_0,53.24120858070545,2015-06-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_16_0,55.39470926595921,2015-06-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_17_0,83.80499135289783,2015-06-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_18_0,60.03435644829464,2015-06-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_20_0,51.082381566538956,2015-06-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_24_0,51.59591388365855,2015-06-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_25_0,63.0704542659283,2015-06-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_26_0,147.29656719584503,2015-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_29_0,43.31652259270988,2015-06-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_30_0,48.263603671040414,2015-06-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0,48.672439989163564,2015-07-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_02_0,65.26093996645993,2015-07-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_03_0,62.252073550914986,2015-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_06_0,42.035579925022724,2015-07-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_14_0,71.07782395218112,2015-07-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_16_0,53.82815041717157,2015-07-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_17_0,85.46005467738028,2015-07-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_18_0,54.1922740254798,2015-07-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_19_0,145.54040089812733,2015-07-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_20_0,59.75067782861382,2015-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_21_0,50.038965081309485,2015-07-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_22_0,47.16404969106126,2015-07-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_23_0,53.80945660068594,2015-07-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_24_0,48.86470705592133,2015-07-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_28_0,113.37067144577854,2015-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_29_0,49.64836977767258,2015-07-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_30_0,47.01012653407581,2015-07-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_31_0,90.15975966444446,2015-07-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_04_0,96.84584852479065,2015-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_05_0,56.39075620568879,2015-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_06_0,77.09105170421563,2015-08-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_07_0,49.614555256320244,2015-08-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_08_0,41.01832680571819,2015-08-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_11_0,93.03897457313141,2015-08-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_12_0,52.309959833207905,2015-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_13_0,65.45081469420816,2015-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_15_0,42.664218910128824,2015-08-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_16_0,97.98562948111984,2015-08-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_18_0,57.966109766341084,2015-08-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_19_0,57.966109766341084,2015-08-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_20_0,100.14875287345478,2015-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_21_0,48.039070343995924,2015-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_22_0,44.75591266304238,2015-08-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_23_0,50.84546490717743,2015-08-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_27_0,89.30345389736397,2015-08-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_31_0,55.164126384328824,2015-08-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_01_0,55.313865384933145,2015-09-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_07_0,47.410141392603975,2015-09-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_08_0,60.23447554643979,2015-09-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_09_0,46.95896150962183,2015-09-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_10_0,106.44829089173047,2015-09-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_11_0,62.565535988325536,2015-09-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_12_0,106.34607263804187,2015-09-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_18_0,52.176706067976205,2015-09-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_19_0,84.99748742729763,2015-09-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_20_0,51.97307346267668,2015-09-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_21_0,119.5801064727806,2015-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_23_0,33.08962355159203,2015-09-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_24_0,36.54142806998925,2015-09-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_25_0,47.13445278549328,2015-09-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_27_0,35.70354768877451,2015-09-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_28_0,49.61271145989746,2015-09-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_29_0,38.84553914237725,2015-09-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_09_30_0,67.37368780988557,2015-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_01_0,39.659946945666086,2015-10-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_04_0,34.20451373723498,2015-10-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_05_0,41.02297927656567,2015-10-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_11_0,40.4102895298518,2015-10-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_12_0,122.85124144262271,2015-10-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_13_0,47.43361214126205,2015-10-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_14_0,41.71361120932719,2015-10-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_16_0,31.937064163667273,2015-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_10_22_0,53.781614753258864,2015-10-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_06_0,43.75480318213154,2015-11-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_20_0,55.25030579869507,2015-11-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_21_0,42.44458513972564,2015-11-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_23_0,47.979553226516785,2015-11-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_25_0,40.29287409782709,2015-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_26_0,51.88443511666503,2015-11-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_27_0,69.38896325168835,2015-11-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_28_0,34.056575592768525,2015-11-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_11_29_0,77.40039827124485,2015-11-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_01_0,55.019855666480154,2015-12-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_15_0,50.05267386041912,2015-12-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_25_0,35.494646118216416,2015-12-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_31_0,34.673685045253166,2015-12-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_07_0,32.9462988912954,2016-01-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_08_0,30.303314967492657,2016-01-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_10_0,124.506771029089,2016-01-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_25_0,92.75513680417805,2016-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_07_0,93.10536821459911,2016-02-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_08_0,105.06322537653458,2016-02-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_09_0,68.79495638113103,2016-02-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_17_0,120.84516165777757,2016-03-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_19_0,80.28400049634404,2016-03-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_29_0,148.16239168500726,2016-03-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_30_0,130.01072912534192,2016-03-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_31_0,106.34607263804199,2016-03-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_01_0,123.13930738195232,2016-04-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_02_0,105.70053893961749,2016-04-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_03_0,127.26191360087664,2016-04-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_06_0,79.94248280640073,2016-04-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_07_0,160.67334309933318,2016-04-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_08_0,89.77691605136536,2016-04-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_10_0,102.37615550924579,2016-04-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_11_0,123.33565898219025,2016-04-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_16_0,157.35271897145725,2016-04-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_17_0,95.45521443607086,2016-04-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_18_0,86.37119420529798,2016-04-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_19_0,97.83560243845601,2016-04-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_20_0,84.46357630875893,2016-04-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_30_0,95.97977457159142,2016-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_01_0,88.97089501190875,2016-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_02_0,100.08528315702283,2016-05-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_10_0,71.96915069851325,2016-05-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_11_0,81.97867736641383,2016-05-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_12_0,62.01579590984265,2016-05-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_13_0,55.05145864418079,2016-05-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_17_0,73.14881350951971,2016-05-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_18_0,80.14502648891926,2016-05-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_28_0,104.08909588402004,2016-05-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_29_0,91.06321240161655,2016-05-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_30_0,55.17451969289765,2016-05-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_31_0,69.08044720576486,2016-05-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_03_0,98.11931236160777,2016-06-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_04_0,64.24506290654159,2016-06-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_05_0,83.62353095241218,2016-06-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_06_0,55.76592045608658,2016-06-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_07_0,57.84575513120653,2016-06-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_12_0,87.80384953451069,2016-06-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_20_0,90.78999075491666,2016-06-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_21_0,103.77132382155001,2016-06-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_22_0,52.11773039563023,2016-06-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_25_0,95.3519851517674,2016-06-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_26_0,96.75408038931019,2016-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_27_0,103.82591242113128,2016-06-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_28_0,144.5878598684142,2016-06-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_29_0,88.01628317380323,2016-06-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_30_0,130.25614964231224,2016-06-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_02_0,121.87037503522421,2016-07-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03_0,61.02226724271334,2016-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_04_0,123.50053972756986,2016-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_05_0,147.2344015737726,2016-07-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_14_0,200.4191238361103,2016-07-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_15_0,75.41988206057258,2016-07-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_16_0,141.3635043031265,2016-07-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_20_0,97.59456145617146,2016-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_21_0,138.2963476465564,2016-07-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_23_0,109.15735409189266,2016-07-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_24_0,53.82448680464612,2016-07-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_25_0,88.93533886390078,2016-07-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_27_0,79.14996388486847,2016-07-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_28_0,165.92965486069085,2016-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_29_0,76.16023557131041,2016-07-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_30_0,134.9672518155259,2016-07-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_31_0,69.97656082813457,2016-07-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_01_0,147.3955940117615,2016-08-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_03_0,81.25178441036464,2016-08-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_04_0,94.62897002502032,2016-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_05_0,81.04105034780422,2016-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_06_0,149.5576665012405,2016-08-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_10_0,100.58024971743487,2016-08-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_11_0,78.41951277925713,2016-08-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_12_0,75.23332562416525,2016-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_13_0,84.31526111848046,2016-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_14_0,107.51289055122162,2016-08-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_15_0,206.21243980105035,2016-08-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_16_0,123.8164215342035,2016-08-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_17_0,112.65513507403294,2016-08-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_18_0,162.59565474614007,2016-08-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20_0,82.791578840739,2016-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_21_0,76.78221542981791,2016-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_22_0,75.90650574294293,2016-08-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_23_0,107.66184283094229,2016-08-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_24_0,125.39306146797041,2016-08-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_25_0,81.80636693711978,2016-08-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_26_0,70.92541586363981,2016-08-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_27_0,80.13302540153903,2016-08-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_28_0,107.5863327424863,2016-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_29_0,139.8228799330551,2016-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_31_0,192.5749055276594,2016-08-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_05_0,157.03998200459185,2016-09-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_08_0,95.74451992781628,2016-09-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_09_0,162.25112420645115,2016-09-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_10_0,100.9490328501314,2016-09-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_11_0,69.76262053829846,2016-09-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_12_0,76.34790386770175,2016-09-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_13_0,82.63097445306632,2016-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_14_0,100.38701200472538,2016-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_15_0,80.13547249057706,2016-09-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_16_0,63.642954568471,2016-09-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_20_0,58.822364811897295,2016-09-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_21_0,113.4542721751482,2016-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_24_0,86.99961538259278,2016-09-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_25_0,95.66827006599684,2016-09-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_26_0,152.46005296990592,2016-09-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_27_0,57.966109766341084,2016-09-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_28_0,103.38788318786999,2016-09-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_30_0,68.62054324792925,2016-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_11_0,98.39414326505451,2016-10-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_12_0,67.58796162921941,2016-10-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_22_0,59.00031483795853,2016-10-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_28_0,54.62924375256647,2016-10-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_29_0,39.71784920868136,2016-10-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_08_0,106.42811303357814,2016-11-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_10_0,97.59456145617146,2016-11-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
