system:index,chl,date,sensor,.geo
2013_03_07_0,78.05201596421853,2013-03-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_08_0,89.93611986000704,2013-03-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_09_0,38.29346821207009,2013-03-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_13_0,59.48895135126056,2013-03-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_30_0,76.38778263643135,2013-03-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_31_0,70.07983692358617,2013-03-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_22_0,54.43501801053085,2013-04-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_23_0,95.95574139879241,2013-04-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_24_0,83.93759235425898,2013-04-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_25_0,81.30546682702608,2013-04-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_26_0,87.55219906280597,2013-04-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_27_0,68.03704170582846,2013-04-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_01_0,126.36570287528241,2013-05-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_02_0,104.55477754658165,2013-05-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_03_0,87.80384953451069,2013-05-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_04_0,96.8458485247906,2013-05-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_05_0,106.93791175562824,2013-05-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_06_0,65.30183653218215,2013-05-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_07_0,95.00777712230486,2013-05-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_08_0,51.67166520726151,2013-05-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_09_0,92.25724263694406,2013-05-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_10_0,73.68542532108066,2013-05-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_20_0,106.05627821595003,2013-05-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_01_0,103.19627146904821,2013-06-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_03_0,104.79225910434968,2013-06-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_04_0,102.76213761125355,2013-06-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_05_0,81.68884396577575,2013-06-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_08_0,144.35556263084018,2013-06-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_10_0,129.86238180388327,2013-06-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_14_0,53.97183358787744,2013-06-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_18_0,76.74282627087639,2013-06-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_28_0,148.2584121413675,2013-06-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_30_0,53.73455909664863,2013-06-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_01_0,88.7572990045129,2013-07-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_03_0,128.76957497207832,2013-07-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_04_0,47.968077044785126,2013-07-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_05_0,133.93596739622313,2013-07-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_06_0,93.2466068762059,2013-07-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_07_0,83.3090924501275,2013-07-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_08_0,119.43994294964897,2013-07-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_10_0,121.72137292505025,2013-07-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_12_0,130.35280916764557,2013-07-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_13_0,128.35887832862846,2013-07-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_14_0,140.66561658039362,2013-07-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_15_0,131.81058031603558,2013-07-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_16_0,112.65513507403294,2013-07-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_17_0,112.65513507403294,2013-07-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_18_0,41.601113214706714,2013-07-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_19_0,102.73775359408481,2013-07-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_20_0,80.82662036399213,2013-07-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_21_0,183.71594238158778,2013-07-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_22_0,99.21003042229884,2013-07-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_23_0,92.15966351093482,2013-07-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_24_0,108.62779234152502,2013-07-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_25_0,51.0627014772482,2013-07-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_26_0,101.23958271634639,2013-07-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_27_0,49.5748296520055,2013-07-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_28_0,99.74281719628034,2013-07-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_30_0,135.7960177828163,2013-07-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_04_0,94.36166942480895,2013-08-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_05_0,81.51034231185089,2013-08-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_06_0,97.92668057434653,2013-08-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_08_0,57.07191347449111,2013-08-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_09_0,125.01646055491153,2013-08-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_12_0,44.75406823730796,2013-08-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_13_0,68.01139654105638,2013-08-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_17_0,100.86430016232278,2013-08-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_18_0,107.52818444015116,2013-08-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_19_0,83.61916698331856,2013-08-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_20_0,123.99425103867058,2013-08-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_21_0,111.24019548980951,2013-08-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_30_0,145.55082394680565,2013-08-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_31_0,97.43831459335519,2013-08-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_01_0,111.89621589686541,2013-09-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_07_0,146.75877215772377,2013-09-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_08_0,191.59201987245777,2013-09-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_09_0,187.63696473515145,2013-09-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_10_0,131.0683931543427,2013-09-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_11_0,178.67471385857277,2013-09-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_12_0,89.08741858224887,2013-09-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_13_0,128.76957497207832,2013-09-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_19_0,84.68459997721173,2013-09-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_04_0,148.41534574156566,2013-10-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_05_0,93.85178921801491,2013-10-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_06_0,116.80464372497659,2013-10-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_13_0,64.99947940607716,2013-10-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_14_0,72.64826893325694,2013-10-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_15_0,68.04804878808777,2013-10-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_16_0,91.91843371831908,2013-10-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_17_0,91.10808868153899,2013-10-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_18_0,121.39729054651873,2013-10-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_19_0,50.16879459933865,2013-10-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_20_0,116.789714201005,2013-10-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_21_0,65.85011905440771,2013-10-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_22_0,99.48664359753084,2013-10-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_23_0,41.62525600949979,2013-10-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_24_0,101.47440588911766,2013-10-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_25_0,97.79691627461764,2013-10-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_26_0,52.97385472235371,2013-10-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_29_0,102.81857022833513,2013-10-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_30_0,62.377227031805596,2013-10-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_01_0,54.709087026070144,2013-11-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_10_0,48.30147548819917,2013-11-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_11_0,59.04129313656685,2013-11-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_13_0,37.902103754807015,2013-11-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_21_0,79.04751219544062,2013-11-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_22_0,39.21353200011872,2013-11-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_23_0,35.476730837361444,2013-11-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_24_0,53.19684882557702,2013-11-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_25_0,21.65212304014646,2013-11-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_28_0,50.47016087075501,2013-11-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_30_0,32.95405067686517,2013-11-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_04_0,55.207372744709836,2013-12-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_08_0,30.464538955183247,2013-12-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_16_0,75.42901705798275,2013-12-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_17_0,49.68905241114562,2013-12-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_24_0,50.0408826439031,2013-12-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_26_0,38.519678074360954,2013-12-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_27_0,28.20469251627549,2013-12-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_28_0,36.923394547099534,2013-12-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_02_0,30.89222589299868,2014-01-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_04_0,25.687515604486205,2014-01-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_05_0,40.77252097049461,2014-01-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_15_0,59.76997549311116,2014-01-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_16_0,42.65943567111201,2014-01-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_17_0,68.84897644933984,2014-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_18_0,44.98645733949149,2014-01-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_19_0,54.038921007449936,2014-01-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_20_0,59.71544523646211,2014-01-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_22_0,69.89796108802845,2014-01-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_23_0,34.31611803778243,2014-01-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_24_0,84.48168405366134,2014-01-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_25_0,59.64545092522927,2014-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_26_0,26.152811317549222,2014-01-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_01_0,29.021617544315518,2014-02-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_09_0,58.087706956611704,2014-02-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_22_0,82.63097445306632,2014-02-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_28_0,47.62045865919526,2014-02-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_11_0,83.53135570056324,2014-03-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_12_0,83.31528639406065,2014-03-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_13_0,79.17786450749159,2014-03-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_18_0,103.91138919572417,2014-03-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_21_0,75.13146239518412,2014-03-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_22_0,109.76882325447286,2014-03-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_23_0,66.2856974793973,2014-03-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_24_0,68.19536465697071,2014-03-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_25_0,68.19313555106926,2014-03-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_07_0,110.28350591460686,2014-04-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_10_0,115.28393550985487,2014-04-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_11_0,122.22579964136195,2014-04-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_12_0,144.46363408220458,2014-04-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_13_0,109.5836697389958,2014-04-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_28_0,63.96234362192934,2014-04-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_07_0,81.57075587877839,2014-05-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_11_0,76.7658674838467,2014-05-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_13_0,63.69000217116937,2014-05-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_14_0,75.8849426560253,2014-05-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_16_0,66.95884595953805,2014-05-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_20_0,65.33507498858432,2014-05-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_21_0,95.85861242384665,2014-05-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_22_0,83.15191772489379,2014-05-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_29_0,100.76749868228508,2014-05-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_30_0,92.81111760120334,2014-05-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_31_0,84.89110327401282,2014-05-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_01_0,55.822034908757054,2014-06-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_02_0,85.89505209741921,2014-06-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_04_0,90.69493043941264,2014-06-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_05_0,65.69027730899127,2014-06-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_06_0,85.46005467738028,2014-06-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_07_0,60.21036672387167,2014-06-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_08_0,66.79359953389782,2014-06-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_09_0,68.49135117952548,2014-06-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_22_0,55.4189719100193,2014-06-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_30_0,143.32820340335795,2014-06-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_01_0,138.46875535461828,2014-07-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_02_0,130.50309762988593,2014-07-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_03_0,44.957231069622,2014-07-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_06_0,147.45385788063865,2014-07-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_07_0,85.16557408798626,2014-07-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_09_0,132.0878720782666,2014-07-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_10_0,118.12887505352458,2014-07-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_15_0,109.90161362266326,2014-07-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_16_0,108.30455902530537,2014-07-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_17_0,145.51877405268735,2014-07-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_19_0,52.68902931191399,2014-07-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_25_0,124.88497419977541,2014-07-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_26_0,102.67626466545359,2014-07-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_28_0,49.427508499658856,2014-07-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_30_0,47.23946570913219,2014-07-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_31_0,112.65513507403294,2014-07-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_02_0,90.97816971547307,2014-08-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_03_0,56.214467736919154,2014-08-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_04_0,70.52460369723642,2014-08-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_05_0,123.31944610362814,2014-08-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_06_0,51.77658142563804,2014-08-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_07_0,139.6800290753657,2014-08-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_08_0,77.62024392102786,2014-08-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_09_0,89.04322388170519,2014-08-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_10_0,98.47451711483488,2014-08-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_15_0,64.28079840105286,2014-08-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_16_0,104.6404315847838,2014-08-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_17_0,76.4331723548792,2014-08-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_18_0,104.27641545401885,2014-08-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_20_0,106.51929957941485,2014-08-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_24_0,79.022223893898,2014-08-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_25_0,104.79225910434957,2014-08-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_26_0,153.58864569311248,2014-08-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_27_0,97.30293630152892,2014-08-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_28_0,97.73246853733826,2014-08-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_29_0,76.06286743902035,2014-08-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_01_0,326.0303807789834,2014-09-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_02_0,118.76957223822066,2014-09-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_03_0,125.28809645511787,2014-09-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_04_0,120.42250843337212,2014-09-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_05_0,99.87575472922866,2014-09-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_06_0,106.86610165706777,2014-09-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_07_0,112.65513507403294,2014-09-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_09_0,115.3786387788579,2014-09-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_10_0,154.47780020410883,2014-09-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_11_0,122.73943593336338,2014-09-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_12_0,119.5801064727806,2014-09-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_13_0,103.30906097375224,2014-09-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_14_0,126.14789828230198,2014-09-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_19_0,136.3934634019708,2014-09-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_20_0,104.01888680249813,2014-09-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_21_0,109.1827206108915,2014-09-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_22_0,37.07655353830973,2014-09-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_27_0,177.6432829155024,2014-09-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_28_0,97.95679196792699,2014-09-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_01_0,77.96290365798247,2014-10-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_02_0,158.6435446840035,2014-10-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_03_0,133.77973098926617,2014-10-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_04_0,118.55608482018877,2014-10-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_05_0,204.03057103673643,2014-10-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_06_0,82.17834862340455,2014-10-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_07_0,101.93164077464947,2014-10-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_08_0,69.38417573750887,2014-10-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_09_0,101.6803896228615,2014-10-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_10_0,58.37088333646032,2014-10-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_12_0,64.97508150766183,2014-10-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_16_0,177.05656939392,2014-10-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_18_0,59.58193273667245,2014-10-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_19_0,56.17371011538989,2014-10-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_07_0,33.4952480664793,2014-11-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_11_0,29.38144789242963,2014-11-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_12_0,50.903628667803794,2014-11-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_17_0,67.03282641679775,2014-11-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_30_0,38.84973448478687,2014-11-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_14_0,45.864228105011854,2014-12-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
